,Africa East,Africa West,Albania,Algeria,Arab countries,Argentina,Armenia,Australia,Austria,Azerbaijan,Bangladesh,Belgium,Belarus,Bosnia,Brazil,Burkina Faso,Bulgaria,Canada,China,Chile,Colombia,Croatia,Czech Rep,Denmark,Dominican Rep,Egypt,Estonia,Ethiopia,Finland,France,Great Britain,Georgia,Germany,Greece,Hong Kong,Hungary,Iceland,Indonesia,India,Iran,Ireland,Iraq,Italy,Jordan,Japan,Korea South,Latvia,Lithuania,Luxembourg,Macedonia Rep,Malaysia,Mexico,Malta,Montenegro,Moldova,Morocco,Netherlands,Nigeria,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Romania,Russia,South Africa,El Salvador,Saudi Arabia,Serbia,Singapore,Slovak Rep,Slovenia,Spain,Sweden,Switzerland,Taiwan,Tanzania,Thailand,Trinidad and Tobago,Turkey,Ukraine,Uruguay,U.S.A.,Venezuela,Vietnam,Zambia
Philippines,1.9915577835688218,2.287339720124518,2.3975651660217894,2.161164899481971,1.5173034978566682,3.1752794755885496,2.8265321437505304,3.9643218467415364,4.72234560900217,2.793897730212031,1.7821775806277527,4.118447631579627,4.2935793111104275,2.8581847265335782,2.349582386027153,1.9728359712426358,3.3375444403703627,3.676792976049676,2.84027940852564,3.391594182180953,2.974394201518727,2.7246442590241946,3.1929446293517167,5.159070016161721,1.6419574186477695,2.271888706921148,4.362511298665782,1.776246605253776,4.019595215099658,3.4630014599843992,4.1344003311318165,2.6181874359550785,4.129667916520517,3.227990062708293,2.3584022085178136,4.0809284097618,4.975089055410036,2.0963721507192745,1.703471913050776,2.313485255347757,3.7936539943861036,2.7525134994393157,3.576342300193928,1.97463034701576,4.305907862674208,4.271542560297122,4.823032225800158,4.640533201947638,3.6407403573419796,2.7361721568382418,1.28799180432518,3.0845516984670045,3.658827172995666,3.2320274338232737,3.4650630722440185,2.05307132579233,4.860961112750957,2.549348700883039,4.688360479145831,4.346934829974565,3.2621355455459216,2.8529423303261523,0.0,2.9771492268994026,3.512086028934359,2.802189435451608,2.8500946278399315,3.7563007349336686,2.4440712462970864,3.7047904016687108,2.041442390548017,2.8361208154779103,2.8919082641200147,3.0932855428567465,3.535250166892871,3.163489039310832,5.1931615187004585,4.06641154383655,3.6909458408501163,1.8401178943711738,2.4588465836011433,3.0434700023156287,2.715313700789611,4.283944274413351,3.3503271275124287,3.8628308619205565,3.221569617852756,2.336389448399274,2.142322848693448
Poland,2.7667308714911747,3.6946264595892444,2.539444522030007,2.4731868383491515,1.8514384660271663,2.05185876821366,2.4105015527128826,3.413238793530844,3.5625762460399653,2.073548016796373,2.511072105212938,2.375142527176801,3.379123073289198,2.231282652842722,2.009914232113007,2.8367813761690144,2.3648939644302778,3.2496023850622637,4.0322955320413625,3.1152184458347203,3.3670310264611927,2.066896511227291,1.7341994730278527,5.211938722444121,2.8735153555886592,3.290317920025709,3.3753692535998807,3.1743798625665303,3.3612315273301467,1.8567223671966913,3.8630617666636127,2.0704611665385255,2.8560663084456968,1.59393693253651,3.5480221298715224,2.1468147709314573,4.493039051151236,3.2877919995828337,2.6602377516657563,2.4492084255670683,3.7705908080764687,2.3013451426779428,1.730234801760859,2.659462677784445,2.8980312551278335,3.49509095977902,3.841335995928041,3.6164308767112345,2.4889067814586334,2.036550416762971,3.719222333311037,3.4321748890450388,2.007581718248571,2.521004355579709,2.683472083934715,1.771299224423376,4.277327359538065,4.167012110590512,4.261857725502344,3.7676244686732905,2.8395745135741954,2.473582715889437,2.9771492268994026,0.0,2.3847028100946672,4.129933343573036,2.1997656217537442,2.8391160032664593,3.1554886692165756,3.535962496925496,2.1207790624167626,2.185614619384789,4.709980661931374,3.595248497848109,3.022872458238876,1.6159052738106279,5.280562264725141,3.2490446457204643,3.483977598744673,2.8774161078749807,2.8598908071216944,3.7590730499761023,1.768916491480367,3.158231862755916,2.1602041863010126,3.4232797528967644,4.037803828111067,3.757140284567219,2.744308763774988
Portugal,2.2862519217262984,3.193269849651625,3.6447958224378874,1.6063849276139577,2.12235315470188,2.2675130911734853,2.1692820917808247,4.43409840909407,4.494101502886168,2.1511597835131613,2.6020115721304746,3.498080319398215,3.031396627958352,2.5571343466741494,2.048411826880853,2.4740605919202077,2.0703531097727064,4.02494365196409,4.583916643131041,1.6792005280077258,3.1158816538188683,1.7026248748867567,2.89887198604481,5.001110377071345,3.3604705899016873,3.0655218360575915,3.5039959453435907,3.03703283777145,3.0760035691389676,2.668565036320093,5.021733348011063,1.6165622770850785,4.057131973152265,1.798976287340468,3.890450531051941,4.2417569931685986,4.167187362273945,3.040535541565607,3.429853063304555,2.1861618624706356,4.633621087304064,2.1777671969029515,3.5649819811670618,1.937838352750381,4.436798486268458,3.13643860300509,3.515209861077129,3.421092960484538,3.086916382168544,2.230667527950916,3.792457263234435,3.705276612705426,2.3667051972148023,2.588176282567664,2.3573042300247216,2.1933909823517213,4.1641014432236245,3.775216326467906,3.69260563207554,4.500309240366225,2.518313384785464,1.119403537061538,3.512086028934359,2.3847028100946672,0.0,4.264235004215859,1.9028296599851944,2.7817890064001847,3.2881834710643387,2.577356382243247,2.22298471747913,1.6896479146312047,4.789837937026606,5.287461524670623,1.4320455357840458,1.6869696626198816,4.881684985855815,4.383940492239343,3.2613829474328684,2.386917778584857,1.758753442677697,3.45193221746438,1.5121188516593616,3.1828455937002595,1.0474136538946348,4.522415895755127,4.075338460270714,3.5031343880793466,2.4020508008111765
Puerto Rico,2.8745648054163375,1.5746421809966764,4.794500196662448,3.4603139870325776,3.063355911092801,2.8465309604305515,4.711179694338532,2.8756654449004473,4.415238031114012,4.70203593720035,3.9704798349244945,4.754953017391699,5.921307794994819,4.382727337221657,2.9271113107746127,3.68483827867311,4.981334601465988,2.841421805774631,4.838405517448674,3.2852288950913486,2.477070441090275,4.1244107974509285,4.391243637481425,3.997229909144219,1.7970517687497878,4.140257944086274,5.27460929606243,2.730493326049661,3.458578566131215,4.163852577695621,3.511306986597262,3.920046526124123,4.73368984317728,3.906557068906903,4.197182343548579,4.863439723672434,3.941983648412187,3.7808835761590007,3.567372292834837,2.628150940510157,2.8047315495593326,4.625592419416607,4.458065986916938,2.775285112764645,5.414801304736436,5.623633042567996,5.5259835950887615,5.493160367758007,3.757326557881471,4.3941819319648205,2.853600338418145,2.556646907326571,3.653176594427998,5.177449502468984,5.303187295643428,3.2490792899068044,4.390637986650661,2.216431342682669,4.034700904310543,3.1805336735648675,4.941608412754619,3.476090097291209,2.802189435451608,4.129933343573036,4.264235004215859,0.0,4.7071813488086995,5.540995531816084,2.336306116321705,3.064448940475473,2.6682422990907213,4.516809612289591,4.002010674503415,5.151409714845732,4.2010897630788335,3.7578161598025797,4.2299825319110695,4.005034833760269,4.720281833970319,2.994991701055076,3.1115444562459076,1.889338951597622,3.490872863502726,5.941849511375241,3.5834445711938105,2.937155945894812,2.623264379981538,3.667353371189574,2.7192826322764834
Romania,2.4980558515625395,3.6340341197911226,2.3249828575763947,1.6465732500453187,1.9020475233631589,3.212228752315406,0.8786900262972654,4.941619777860837,4.972346776340379,0.6452197590163338,1.7133147406617952,3.169152189525715,1.922019301088474,1.414345020981545,2.1931995403021682,2.308813229408481,1.24574819679843,4.474110134601211,3.4845411629424086,2.7735499985884,3.7191537658494314,1.15118494880728,2.4577201442502306,5.759975219582492,3.533698229769274,2.824331232717666,3.4135574031770655,3.1676693656152723,3.958312541128508,2.4762876956701088,5.178127569335117,1.7602867542091387,3.9174799699997918,2.216980917303005,3.1813612075387017,4.020172296275789,5.0765205673295535,2.3488315757097284,2.6672880536908226,2.836800922138587,5.109022659951268,1.374851542675282,3.3200414305574566,2.410185768510229,3.898373146077524,2.580912004897837,3.6794452911270152,3.426721985011865,3.390777736690776,0.9210298851274735,3.109379253149128,3.923751780652436,2.943357681922873,1.0267839986316862,0.8532499876287942,2.3269199189130894,4.626134623207653,4.023661664939189,4.584170835456138,5.149163328603858,2.2912069665203507,2.1407915188432645,2.8500946278399315,2.1997656217537442,1.9028296599851944,4.7071813488086995,0.0,1.3417838641424724,3.636649837113562,3.560291776979616,2.3013040986652595,0.4709598223070119,4.187194226470725,3.9705512739462807,2.002378400340698,2.1483013090430347,5.497530495101555,4.443932165202864,2.881188097295753,2.383751716533501,2.3174282515845324,4.223923827662626,1.80050193157974,2.002808265059462,2.355370439138991,4.9103760868289035,4.3361006253756464,3.0758459897792076,2.73152958366594
Russia,3.364775185418768,4.560488384815672,2.8641755256243866,2.7373797210109063,3.013991983020559,3.9964652162688092,1.5857008378059985,5.436715749512749,5.268116091086698,1.3344127837740387,2.616539689611332,2.8239057197881268,0.9900858111361098,1.386814008355859,2.82812990484691,3.391383578177095,1.4001778231956585,4.869725821446292,3.614902880180576,3.43799051067124,4.635347529617965,1.6750299333174674,2.5342433287415242,6.060443379873021,4.4841514715170225,4.0336259764077225,3.2142397535237315,4.281400602027907,4.319542247396254,2.418974929119348,5.434266883847989,2.7855914740882564,3.8655150440457713,2.8284497993463393,3.655903158655301,4.2539745157436775,5.361446463252743,2.8437934249933123,3.1895635294585722,3.803710044723928,5.689255599339702,2.598120309422717,3.498508643955216,3.5383483139882976,3.8981421565661534,2.112619687616582,3.508068002944345,3.144577348263384,3.534614694380751,1.2123880382123475,3.746204982345598,4.6144703390161474,3.241352417236415,0.939730386836275,0.7064733287252568,3.414131496418326,4.528832352571072,4.950230989479509,4.865974605354275,5.566347193195768,3.0039819583823437,3.1659768664813583,3.7563007349336686,2.8391160032664593,2.7817890064001847,5.540995531816084,1.3417838641424724,0.0,4.394702998806781,4.273696222141657,2.9915431996032624,1.4978767360437655,4.459465157984894,4.132872003417057,2.3880485978462285,2.5798226218985754,5.5991779064448615,4.530735156894028,2.726850155735575,3.2484730579166983,3.190571690767987,5.099603658136673,2.4425386031824137,0.9205162937537205,3.1400477820337582,5.36913884738417,5.137977386460053,3.5522658401173723,3.540346395371046
South Africa,1.7524777319683573,2.08028778290773,3.4057065036482994,2.7646008874286045,2.375952971364777,2.115499784365144,3.3223799067756175,3.049055914100797,2.879797607527459,3.3878468653395477,2.577658861836109,3.8067718478540034,4.96870804445041,3.3645825588683484,1.93877224595988,2.4031034119943593,3.459238513647775,2.61938133943184,3.3096238620682645,2.679444512821775,2.1441930751269607,2.8259929119158502,2.9078696934982915,3.9296853877910802,1.4176100585537408,3.282753852861842,3.824943324407545,1.6986176298024116,2.843171084122576,3.3663006249747673,3.131760474001044,2.3737725263203098,3.1539573079507055,2.6197878961814753,2.687248525317155,3.668153347605639,4.0311261327668735,2.366821036648345,2.558023912304259,1.987667728041071,2.439154599486969,3.852737256163301,3.2192820772407797,1.9836531651289906,3.75296117278738,3.8337677890413304,4.520043918244045,4.1697739695919465,2.435457541154053,3.398337586668427,2.6901931881867203,2.724878717197945,2.9105699956087365,3.8069488632632074,4.0617999733632,2.5775970859336583,3.9580341832575763,2.2417958023288467,3.7428346648668236,2.84226065858323,3.1399407645029767,2.4067165463674924,2.4440712462970864,3.1554886692165756,3.2881834710643387,2.336306116321705,3.636649837113562,4.394702998806781,0.0,2.8913569960752183,2.0934770147864654,3.3803898898490874,2.9841329696498664,4.183689705748772,3.3349025687105165,2.64367162898823,4.146081278284324,2.7428939270613517,2.921420244533132,1.9645384369025873,2.0492861146069554,1.2586620130236956,2.341290886809119,4.919875492713256,2.839699532504403,3.0336207172569893,2.788345108010121,2.4248609179677234,1.7422653001145119
El Salvador,2.980382591306543,2.0787408835451164,4.5934972342064135,2.890880874613922,3.0037647961766405,2.0981253386516485,3.4817382607884455,4.178789737905403,4.425048906703165,3.6100943881103413,3.764298683615805,3.9049225771863756,4.6811291583845644,3.284868719378001,2.09930333081978,3.6810920125954256,3.8689933772213654,3.8950997987008975,5.235313883260598,1.2998824584080568,1.54248672375348,3.085108529901579,4.021261852957875,5.003593246942154,3.201399953546778,4.34075839172902,4.966224852169598,3.024373614075571,3.4771460232949507,3.4375951910149944,4.86652113971742,2.7851452419617915,4.70148588833879,2.35791713124132,4.808261876544699,4.9316034987086805,4.343088354602306,3.6354201564291913,4.287060841502513,2.9140877086149595,4.412075899045813,3.603223298759682,4.469703688584301,2.4658737558946195,4.810599728580606,4.287735737406906,5.145869014307003,4.976249671769793,3.442495676188376,3.3353278837731444,3.634928333186234,1.9373213923934747,2.396443523980597,4.000804684473017,3.941671305693036,3.3799030199160716,4.398571637009286,2.4072763192180857,4.195631877967787,4.186698957074432,4.340079906565823,1.9441637950032915,3.7047904016687108,3.535962496925496,2.577356382243247,3.064448940475473,3.560291776979616,4.273696222141657,2.8913569960752183,0.0,2.603550609606361,3.172306553784553,4.971407729632567,5.702507972753424,2.5117799239287057,2.7558490822948785,4.802390845936345,4.316640865636349,3.737010927011139,3.115687254010561,2.4670086049556423,2.3230573181251817,2.2698622561826394,4.8051630997032255,1.799351376379887,4.345604747911792,2.2048367841800687,4.121521066562223,3.040868816645289
Saudi Arabia,1.2754384940595422,2.0930483517240814,3.088909591892123,1.4360987583037628,1.2652726991211756,1.8613957401687504,2.4775521804070784,2.9240720883429843,3.761712230536132,2.3236550823900055,2.0771973484193573,2.748570644165024,3.3336724286082804,2.062078928709264,0.9163592210997213,2.1903200521469324,2.4543681247507503,2.4173215238021353,3.43400411555694,1.9113702012535352,2.6576212245863564,1.5993529097854484,2.137417815895672,3.834301326207608,1.8630162412459144,3.0059348669377033,3.073976661023941,2.399434908953984,2.2419004728691236,1.8434998856468119,3.2915447298024825,2.090414102390511,3.1073800608656126,2.0539652114593543,2.7864290771732207,3.469525921949146,3.2827832357693842,2.1052153984359747,1.876792165174435,1.3173796090201588,3.1325034144992796,2.7591241309136194,2.6690910508124737,1.54049463870783,3.9351424073567154,3.3489797759962,3.332487247172479,3.2158799118374652,2.081198549989783,1.9472383675061966,2.1755871246258907,2.7795190027638634,1.9248922118843679,2.7619964787890647,2.827483056588026,1.6152499073392221,3.10786207266292,2.9158044539729486,2.9935108181936902,3.160980766989235,2.9516718254663408,1.8816005656654808,2.041442390548017,2.1207790624167626,2.22298471747913,2.6682422990907213,2.3013040986652595,2.9915431996032624,2.0934770147864654,2.603550609606361,0.0,2.178157625280408,3.2742901492382495,4.005793402500363,2.0367223970848736,1.4079901646755675,3.7173386995698796,3.0586899663938385,2.83429493600606,1.3638519400213107,1.419474496911381,2.595287967310857,1.2159844706666278,3.324572435868447,1.8238641094109047,2.9025707337569377,3.293725898548201,2.318193025649711,1.1726970418286127
Serbia,2.371633103101616,3.387660206234928,2.381486871092731,1.6020227914788316,1.8687374107421997,2.9513827479642902,0.6815808245304875,4.841184487868369,4.747088950976263,0.6418651678821996,1.720122042321791,3.0646174933131705,2.1444416991731883,1.2873969321114216,1.9111822191698769,2.28116868580203,1.2540471373562907,4.363087482757015,3.4979972292927597,2.4277074908952336,3.359867965049052,0.9877089350167504,2.4367753014990448,5.661525508851209,3.4032812928920895,2.8995269546411624,3.4571593141938797,2.965546386761384,3.827584801300673,2.4241104107106963,5.091712602256676,1.4665045967586492,3.8313844500095726,1.8846427527578327,3.219031743843425,3.9940227062042437,4.9941339285554385,2.2330946085659553,2.7562064706940634,2.7407972005449106,4.983064670344163,1.4577198700230323,3.3185516701365048,2.223448128211777,3.744359920522026,2.421646025172595,3.7812744958802273,3.4788748058098524,3.216686292104735,0.8960912820829415,3.0456310745274555,3.6001581135507075,2.69810912912283,1.0699316519229467,0.9477108087921693,2.3517953797558606,4.537107591752287,3.7223779998803974,4.507947968555149,4.992771025747449,2.290623912477894,1.8057075596345935,2.8361208154779103,2.185614619384789,1.6896479146312047,4.516809612289591,0.4709598223070119,1.4978767360437655,3.3803898898490874,3.172306553784553,2.178157625280408,0.0,4.138584456166239,4.042300962789543,1.7599648345054817,1.9744699348450123,5.390162706852347,4.279061671592431,2.632294325212429,2.2865333115243143,2.098442093998719,3.914226004174981,1.5048480458221134,2.231888320855998,2.0641887578034597,4.828781519410866,3.9947965005458066,3.0295971309324634,2.6236260905355944
Singapore,2.7455895607354655,3.67719473970264,3.769043491550996,3.627957785890102,3.6136292904404157,4.625254105988144,3.9109935520636636,4.764536039335863,4.8820340842092484,3.957659199433919,2.9171575518143817,4.74989271545899,4.832929608104513,3.867027228139334,3.524703711129572,3.1531914129234533,3.882333123038746,4.062936131088103,1.8548261516764486,4.311820935125484,4.5778544710400455,3.529088350088143,3.704653610494772,4.482084135802151,3.2908279491777446,3.987344197745184,3.817987497973693,3.4463251220373627,4.108607598936643,4.301132449992087,4.130328266933177,3.9580017176928166,4.018901172216104,4.564617952492591,1.7828680241805837,5.120262496726522,4.956946817524415,1.9735523319914587,2.340827984525681,3.619135971935117,4.159285767275065,4.867108790539333,4.390270930774472,3.549195332815657,4.967868639007449,3.9407189150189716,4.492379026793735,4.122818707216961,3.8051667654456782,3.9210983132803845,2.302079692431087,4.752907606782466,4.730184842236575,4.062603415264462,4.337769188662035,3.9917017821194487,4.3369022641391295,3.8650912565763167,4.489277664193493,4.616596027343255,3.7744982205789372,4.2169861913002595,2.8919082641200147,4.709980661931374,4.789837937026606,4.002010674503415,4.187194226470725,4.459465157984894,2.9841329696498664,4.971407729632567,3.2742901492382495,4.138584456166239,0.0,4.0451424945554795,4.180402605788354,4.106642466534463,4.299451208729801,3.984485327569377,3.086431060882984,2.5974574898891314,3.2289247680869035,3.894099415832676,3.848601997652761,4.818144615154111,4.750970616076651,4.551962063924059,4.824858399052893,1.381380701262656,2.831980914564155
Slovak Rep,4.3031479283877365,4.987048049341708,2.046583061154469,4.468466812317284,3.7036334262801605,4.756091170267982,3.715940890501797,5.050677804335974,4.884562099349731,3.5526960243154004,3.292941934218348,3.995748448500441,4.8829664277804214,3.4669558865006893,3.9469253022477395,4.102014793323068,4.094347832755214,4.828118370027841,2.7452718064416812,5.464056918508961,4.919902469599726,3.965140213840449,3.3541716461597426,6.803002169570572,3.9337844553221992,4.427102373215156,4.886868374778322,4.152703562412212,5.634780457663666,4.080229700382162,4.596978366835533,4.09741969142609,3.83666779060089,4.224109150261067,3.332409252588671,3.406322902148519,6.701767704791507,3.640965836535894,2.9223773615134907,4.635700521695309,4.911839719817157,4.168204534855974,3.384280920723202,4.5275468708140885,3.0700405613272186,4.539399905628221,5.8114260535645155,5.343208058492631,4.334467938936481,3.589730406071315,3.6279113817097906,4.569859222915415,4.679166213299275,3.6167312934094973,4.125045916631725,4.047181909123323,6.0092686684047,4.915049692868224,6.461090675086851,5.369003626718421,4.318212933367704,4.877732313576543,3.0932855428567465,3.595248497848109,5.287461524670623,5.151409714845732,3.9705512739462807,4.132872003417057,4.183689705748772,5.702507972753424,4.005793402500363,4.042300962789543,4.0451424945554795,0.0,5.28982165892525,4.371619804442486,6.781549231525424,4.059779763424375,4.196766861476678,4.211704625031884,4.748589643283265,5.182295595479876,4.158217011944183,4.569148062116009,5.115824489914035,4.846172181692829,4.89849159506197,4.079215644069684,4.401915056784828
Slovenia,2.238672150318496,3.0671322763486195,3.8840017816980503,1.7575887490892894,2.5129967247237928,2.792350701988602,2.1946558555698847,4.563371757309191,4.712823701639599,2.216532144880603,2.721383202211615,3.2071624040038786,2.4935152730798174,2.1221050862905497,1.8789487432493357,2.8487186732522347,2.0113543143535346,3.9514170744076087,4.22504022983811,1.3321283962192878,3.3548630529937675,1.455132803142043,2.9196747472613453,4.62545048962903,3.6059961277561055,3.6941356650667982,3.211746292543954,3.4080684261254466,2.872947907376044,2.4070476848891555,4.900602009391706,2.2301283752609606,4.005781485587072,2.255722821897216,3.747275944221486,4.680319803970514,3.851946661535216,2.567291074421637,3.3147347779874474,2.5662131398930366,4.783671042754912,2.844210986511182,3.8313014147442517,2.283504963810405,4.630762385795148,2.6238084365349135,3.1619661416428624,3.0187091345776484,2.909883221170967,1.957781610628717,3.3213385330138374,3.6849500774352513,2.3699029905560467,2.43227859858067,2.154031311731292,2.8607842921928723,3.4687982018446237,3.709706878220467,3.333685577168886,4.539214798769582,2.999019880071993,1.7161030021805146,3.535250166892871,3.022872458238876,1.4320455357840458,4.2010897630788335,2.002378400340698,2.3880485978462285,3.3349025687105165,2.5117799239287057,2.0367223970848736,1.7599648345054817,4.180402605788354,5.28982165892525,0.0,1.7871056966217405,4.175458162997652,4.23536240192134,2.6023647561661556,2.2486628948473117,1.6299523310024175,3.573705477394912,1.5213142974072589,2.7331127208670685,1.6311348705082043,4.602367076790759,4.107115023042428,3.0282114987716904,2.3598263084735946
Spain,2.0513933643379465,3.15435257302038,3.241109144604728,2.00189557278482,1.9823154090580786,1.6673150406454447,2.2953163179688203,3.192390847565724,3.2679551739351758,2.0761405277367895,2.4880379511618127,2.039786878180659,2.9339264155914115,1.9428117540501342,1.2224875326831892,2.6901411466430623,1.8835238047870562,2.6803821124776617,3.880544524261342,1.9470995087232252,3.0996538617298985,1.3141410015937343,1.536092366509946,4.109889951843093,2.835298313140001,3.555467829111578,2.5051995934887494,3.129014117982641,2.121357818545365,1.2152637873495105,3.538235877845534,1.8944465166899427,2.5469649298558394,1.3024504808656114,3.3204288901818226,2.9622204456822914,3.361581667496787,2.6945679274044734,2.6079535924256527,1.9549087213066654,3.497062144837691,2.8309830873065103,2.1442829779825634,2.2370995793099717,3.3702894107795385,2.6958073642120803,2.8529899728976336,2.6013850280272033,1.5217049116258705,1.8303565158640287,3.410822915642849,3.3000542725170887,1.165610880330177,2.4322266647245434,2.455239420346814,2.056171251197111,2.9881273314771355,3.8107973061014992,3.006574066656627,3.2269813304870762,2.6717916160692394,1.83980005215849,3.163489039310832,1.6159052738106279,1.6869696626198816,3.7578161598025797,2.1483013090430347,2.5798226218985754,2.64367162898823,2.7558490822948785,1.4079901646755675,1.9744699348450123,4.106642466534463,4.371619804442486,1.7871056966217405,0.0,3.9784822080675943,2.825047761617707,2.5364201676766207,2.220944862286433,1.9084637619980358,3.1748792875557608,0.807244192144492,2.8381725753832,1.3517952941809193,3.2217711408023373,3.9043955033885354,3.0600358032303343,1.9774532543207404
Sweden,3.859384469055578,4.445932163807655,6.34983872150749,4.562005011121856,4.830393991270536,4.383568904963004,5.631391873743588,3.624337745215098,4.694202097786408,5.505511645018629,5.182765290457919,4.635017972805151,5.4748409038991594,5.0718603229072965,4.118775648507812,5.031418022855292,5.022938547285953,2.9002579798753434,5.4325081089062754,4.064480266456058,5.331775439466284,4.500940804456016,4.427905478701476,1.244200179336205,4.4811780399641155,5.9511413070304044,3.6489002611557853,5.323166999681769,2.15822861139998,4.0708946935917,3.472135277262184,5.248971489398893,4.290859314970391,5.017460962579885,4.769020425132801,5.637819382532563,1.622467853340133,4.531396910825892,4.400735885151474,3.8971650698929885,3.7137577843136618,6.297881875379085,4.770777816535041,4.578132946564528,6.325542515400532,5.113768350241262,3.4081869451140143,3.584915459029921,3.3615021040737973,5.095246159859769,4.741593508464806,5.450658292114224,4.1414452480601875,5.695288593983,5.678036994718204,4.8091015607424,1.5169532125372445,5.359962420745061,1.6074548623499947,3.212393542560407,5.397321617755179,4.809970531044463,5.1931615187004585,5.280562264725141,4.881684985855815,4.2299825319110695,5.497530495101555,5.5991779064448615,4.146081278284324,4.802390845936345,3.7173386995698796,5.390162706852347,4.299451208729801,6.781549231525424,4.175458162997652,3.9784822080675943,0.0,3.9472442411319224,4.471261683732669,4.003305336819577,3.9526729681441326,4.366375720352895,4.29595286931305,5.487584141874036,4.536101250721111,3.5759723600695144,5.880621219642927,3.984942254281637,3.541768012986526
Switzerland,3.511509778298708,4.2644962923723275,4.078190847903643,4.263406048360998,3.7880083668490605,2.9752015910171496,4.227367448808892,2.498669128254758,1.579821176564058,4.056461860171739,3.936405756205926,2.496829909247167,5.022800212530549,3.6342819805053646,2.884473589686498,4.240433394106953,3.87600859756021,2.0103062222721606,3.860954531506495,4.010358156194283,4.069046813555926,3.5027818651027913,2.280320860423986,3.841756265828923,3.346090323434837,5.174488119102809,3.159196904476147,4.1615258835326445,2.875290428318002,2.738285008125788,1.7260623738655692,3.7957164640854706,1.2698454833529256,3.160442946827599,3.6841809648918296,2.3802064636777787,3.8834324240076197,3.7272391009203933,3.237845205821175,3.53864250511248,2.3671304359308833,5.081275399994145,2.0422004399203817,4.042187349038329,2.778893761125478,3.8316804488218437,4.117720991940281,3.6257766780808285,1.445080472725752,3.8444385324213344,4.247058613792006,3.9347378237230815,2.7016502288209168,4.2353510325103905,4.564698701001922,3.823065616536454,3.140520315895242,4.613194352163364,3.8166745712702257,2.0642756830001385,4.194094782785466,4.053888709076513,4.06641154383655,3.2490446457204643,4.383940492239343,4.005034833760269,4.443932165202864,4.530735156894028,2.7428939270613517,4.316640865636349,3.0586899663938385,4.279061671592431,3.984485327569377,4.059779763424375,4.23536240192134,2.825047761617707,3.9472442411319224,0.0,3.108433440457019,3.708959824973491,3.798403677491734,3.5868157445493103,3.107207036115467,4.727697969483824,3.817313628022426,2.369321710789529,4.4798799067436805,3.7755466531052275,3.318119437981038
Taiwan,2.752980116392291,3.9074869251115607,3.213813407329657,3.1771282382221546,3.338175557953779,3.51878166030876,2.343861678549558,4.748652418037707,3.708980180502604,2.453944454379623,2.637619344951722,2.9111742880125147,3.3063490320853597,2.2686264082108627,2.3775317840091,3.2078897787001823,2.100762950860166,3.9863983188484604,2.6597183823012633,3.001117483694602,3.8652352570656645,1.9972619497200093,2.322540262059692,4.88228943102112,3.8189803342789665,4.32423324456284,2.7344426360391894,3.6091850413630504,3.4943016948153964,2.830496448345125,4.33986915455914,2.607814547553648,2.7784952956446816,2.6750930641006465,2.8352937381555563,4.073083550921998,4.755412116574968,1.9587035453446016,2.996470503571347,3.5122714590267616,4.514169138854796,3.9428886796101703,3.3513276369763743,3.2820647758763064,3.2292171841676653,1.2401210583230575,3.6485087673546395,2.9199750131524835,2.4362760465113817,2.4905440723295365,3.408881154048908,4.053110962592042,3.035405401324136,2.3484650118865646,2.6067122008798354,3.756432496077857,3.7206754170386436,4.038527781557499,4.207705810657938,4.401231430941408,2.8272487972869724,2.9790908785422427,3.6909458408501163,3.483977598744673,3.2613829474328684,4.720281833970319,2.881188097295753,2.726850155735575,2.921420244533132,3.737010927011139,2.83429493600606,2.632294325212429,3.086431060882984,4.196766861476678,2.6023647561661556,2.5364201676766207,4.471261683732669,3.108433440457019,0.0,2.758836454975342,2.6495064255432608,3.77031142178961,2.3049297413039405,3.226986845775434,3.2435543039873567,4.663355442728821,4.3729785601303215,2.524842322856116,2.912533914153344
